scopus_id,eid,title,references,cited_by
85192942707,2-s2.0-85192942707,"A Process-Based Approach to Information Security Investment Evaluation: Design, Implementation, and Evaluation",1,1
85149632334,2-s2.0-85149632334,ECT-ABE Algorithm-Based Secure Preserving Framework for Medical Big Data,0,0
85163413073,2-s2.0-85163413073,Secure Infrastructure for Cyber-Physical Ranges,3,3
85179515450,2-s2.0-85179515450,A Multi-Cloud and Zero-Trust based Approach for Secure and Redundant Data Storage,7,7
85149654435,2-s2.0-85149654435,A Novel Attack Detection Technique to Protect AR-Based IoT Devices from DDoS Attacks,1,1
85171984608,2-s2.0-85171984608,DEEP LEARNING FOR CYBER SECURITY IN THE INTERNET OF THINGS (IOT) NETWORK,1,1
85184815455,2-s2.0-85184815455,Emerging Cyber Security and Brute Force Attacks in Hospital Management Information Systems,2,2
85175692056,2-s2.0-85175692056,Trans-DAE: Transformer-based Double Autoencoder for Anomaly Detection on Attributed Networks,3,3
105019264430,2-s2.0-105019264430,BINARY CLASSIFICATION BASED ON A COMBINATION OF ROUGH SET THEORY AND DECISION TREES,2,2
85159057247,2-s2.0-85159057247,CNN-based Approach for IoT Intrusion Attack Detection,12,12
85165103560,2-s2.0-85165103560,Enhancing IoT Security with Deep Stack Encoder using Various Optimizers for Botnet Attack Prediction,3,3
85163359132,2-s2.0-85163359132,Security and Privacy in IoMT-Based Digital Health care: A Survey,4,4
85171562408,2-s2.0-85171562408,A Review of Machine Learning Tools and Techniques for Anomaly Detection,3,3
85180267503,2-s2.0-85180267503,A Comprehensive Model for Securing Sensitive Patient Data in a Clinical Scenario,8,8
85171756707,2-s2.0-85171756707,A Practical and Scalable Privacy-preserving Framework,0,0
85162622866,2-s2.0-85162622866,Safety and Security Requirements in AAS Integration: Use Case Demonstration,3,3
85169067112,2-s2.0-85169067112,Security and Privacy Concerns in Next-Generation Networks Using Artificial Intelligence-Based Solutions: A Potential Use Case,6,6
85179852383,2-s2.0-85179852383,CopulaGAN Boosted Random Forest based Network Intrusion Detection System for Hospital Network Infrastructure,8,8
85182942496,2-s2.0-85182942496,A Survey on Intrusion Detection System for IoT Networks Based on Artificial Intelligence,1,1
85161367782,2-s2.0-85161367782,A Novel Approach of Securing Medical Cyber Physical Systems (MCPS) from DDoS Attacks,2,2
85151996530,2-s2.0-85151996530,Cybersafe Capabilities and Utilities for Smart Cities,34,34
85183318328,2-s2.0-85183318328,Reliable secure Medical data sharing model based Private Blockchain structure,1,1
85186673174,2-s2.0-85186673174,Towards a Domain-Agnostic Knowledge Graph-As-A-Service Infrastructure for Active Cyber Defense with Intelligent Agents,3,3
85159461447,2-s2.0-85159461447,Security and Privacy of Digital Data of Smart Cities: An Analysis,3,3
85177843134,2-s2.0-85177843134,Securing the Sustainable 5G Enabled IoMT-Fog Computing Environment: A Blockchain-Based Approach,2,2
85170210535,2-s2.0-85170210535,Integrating Blockchain Technology in a Cyber Physical System to Secure Data,3,3
85182566142,2-s2.0-85182566142,Cloud Computing For Effective Cyber Security Attack Detection in Smart Cities,0,0
85164273158,2-s2.0-85164273158,SGWeS: A Framework to Safeguard Web Servers from PDF Malware Attacks,3,3
85178507500,2-s2.0-85178507500,Techniques to Maximize O-Level Cyber Security Protection,1,1
85187383038,2-s2.0-85187383038,Soft Voting for Anomaly Detection in Internet of Medical Things,1,1
85191190713,2-s2.0-85191190713,Reproducibility in Multiple Instance Learning: A Case For Algorithmic Unit Tests,4,4
85167564156,2-s2.0-85167564156,Cyber warfare and cyber terrorism threats targeting critical infrastructure: A hcps-based threat modelling intelligence framework,4,4
85150642539,2-s2.0-85150642539,Optimization of CNN-based Federated Learning for Cyber-Physical Detection,13,13
85182265862,2-s2.0-85182265862,SRAM and Generative Network-based Physical Fingerprinting for Trust Management in the Internet of Things,0,0
85182022907,2-s2.0-85182022907,A Novel Hybrid Architecture of Conditional Tabular Generative Adversarial Network and 1D Convolution Neural Network for Enhanced Attack Detection in IoT Systems,4,4
85190091730,2-s2.0-85190091730,Enhancing Privacy-Preserving Brain Tumor Detection in Medical Cyber-Physical Systems through Deep Learning Algorithms,2,2
85185228581,2-s2.0-85185228581,The Deep Learning and Machine Learning Methods for Botnet Identification in the Internet of Things,1,1
85147334238,2-s2.0-85147334238,An Efficient Intrusion Detection Framework for Industrial Internet of Things Security,13,13
85163825877,2-s2.0-85163825877,Protection of Information in Telecommunication Medical Systems based on a Risk-Oriented Approach,14,14
85153483759,2-s2.0-85153483759,Innovative Cyber Security Solutions Built on Block chain Technology for Industrial 5.0 Applications,11,11
85168762872,2-s2.0-85168762872,A Case Study of IoT-Based Biometric Cyber Security Systems Focused on the Banking Sector,1,1
85167615661,2-s2.0-85167615661,"Designing security for the sixth generation: About necessity, concepts and opportunities",2,2
85159709641,2-s2.0-85159709641,Attack Detection for Medical Cyber-Physical Systems-A Systematic Literature Review,31,31
85146418356,2-s2.0-85146418356,Personal Health and Illness Management and the Future Vision of Biomedical Clothing Based on WSN,2,2
85143708648,2-s2.0-85143708648,"COVID-19 in South, West, and Southeast Asia: Risk and response in the early phase",1,1
85153405821,2-s2.0-85153405821,"2022 5th International Conference on Blockchain Technology and Applications, ICBTA 2022",0,0
85141138821,2-s2.0-85141138821,Closing the care gap with wearable devices: Innovating healthcare with wearable patient monitoring,9,9
85148975764,2-s2.0-85148975764,Healthcare internet of things: A new revolution,3,3
85130340126,2-s2.0-85130340126,Risk-aware Fine-grained Access Control in Cyber-physical Contexts,4,4
85143587405,2-s2.0-85143587405,It takes a pirate to know one: ethical hackers for healthcare cybersecurity,5,5
85151123935,2-s2.0-85151123935,Cybersecurity in Hospitals: An Evaluation Model,12,12
85138730538,2-s2.0-85138730538,Impact of cybersecurity on operations and supply chain management: Emerging trends and future research directions,106,106
85142125193,2-s2.0-85142125193,Using attack graphs to defend healthcare systems from cyberattacks: a longitudinal empirical study,5,5
85141431004,2-s2.0-85141431004,Machine learning-based intrusion detection for SCADA systems in healthcare,13,13
85138725489,2-s2.0-85138725489,Expanding the boundaries of the discipline: The 30th-anniversary issue of Production and Operations Management,4,4
85166787635,2-s2.0-85166787635,Reflections on RRI in “TAS for Health at Home”,2,2
85120070646,2-s2.0-85120070646,A Provable Secure and Lightweight Smart Healthcare Cyber-Physical System With Public Verifiability,20,20
85143647643,2-s2.0-85143647643,Integrating Blockchain with Artificial Intelligence to Secure IoT Networks: Future Trends,27,27
85142807523,2-s2.0-85142807523,Integrating digital inhalers into clinical care of patients with asthma and chronic obstructive pulmonary disease,21,21
85144480307,2-s2.0-85144480307,Privacy-Aware Architectures for NFC and RFID Sensors in Healthcare Applications,13,13
85144684129,2-s2.0-85144684129,A Systematic Review of Radio Frequency Threats in IoMT,11,11
85144722867,2-s2.0-85144722867,"Telemedicine in the Management of Parkinson’s Disease: Achievements, Challenges, and Future Perspectives",20,20
85139593124,2-s2.0-85139593124,A user-centric privacy-preserving authentication protocol for IoT-AmI environments,29,29
85131823989,2-s2.0-85131823989,An Intelligent Healthcare Cyber Physical Framework for Encephalitis Diagnosis Based on Information Fusion and Soft-Computing Techniques,27,27
85139319680,2-s2.0-85139319680,Healthcare data analysis by feature extraction and classification using deep learning with cloud based cyber security,17,17
85139787306,2-s2.0-85139787306,An enhanced encryption-based security framework in the CPS Cloud,27,27
85142459705,2-s2.0-85142459705,Anomaly detection in Internet of medical Things with Blockchain from the perspective of deep neural network,43,43
85146946945,2-s2.0-85146946945,A Framework for Assessing Motivational Methods Towards Incentivizing Cybersecurity Practice in Healthcare,1,1
85160284195,2-s2.0-85160284195,An investigation of blockchain technology and smart contracts deployment in smart medicine 4.0,1,1
85147002151,2-s2.0-85147002151,Analyzing Security Vulnerability and Forensic Investigation of ROS2: A Case Study,5,5
85122575670,2-s2.0-85122575670,A Mobility-Aware Human-Centric Cyber-Physical System for Efficient and Secure Smart Healthcare,32,32
85142134560,2-s2.0-85142134560,Impact of cybersecurity measures on improving institutional governance and digitalization for sustainable healthcare,18,18
85136052820,2-s2.0-85136052820,Decision support for healthcare cyber security,16,16
85141570678,2-s2.0-85141570678,Secure Bluetooth Communication in Smart Healthcare Systems: A Novel Community Dataset and Intrusion Detection System †,48,48
85132736944,2-s2.0-85132736944,Managing cybersecurity risks of cyber-physical systems: The MARISMA-CPS pattern,35,35
85148261402,2-s2.0-85148261402,Brain Inspired Cortical Coding Method for Fast Clustering and Codebook Generation,3,3
85141636189,2-s2.0-85141636189,An Effective Self-Configurable Ransomware Prevention Technique for IoMT,20,20
85130439072,2-s2.0-85130439072,A Lightweight and Anonymous Authentication and Key Agreement Protocol for Wireless Body Area Networks,45,45
85102492906,2-s2.0-85102492906,Opposition Based Joint Grey Wolf-Whale Optimization Algorithm Based Attribute Based Encryption in Secure Wireless Communication,10,10
85140932830,2-s2.0-85140932830,Cybersecurity Challenges in Healthcare,20,20
85141487268,2-s2.0-85141487268,Leveraging the potential of synthetic text for AI in mental healthcare,9,9
85129688821,2-s2.0-85129688821,A Robust Authentication Protocol for Wireless Medical Sensor Networks Using Blockchain and Physically Unclonable Functions,105,105
85162097454,2-s2.0-85162097454,The importance of cybersecurity for organizations: Implementing cybersecurity to prevent cyberattacks,0,0
85140462279,2-s2.0-85140462279,FIRE: A Finely Integrated Risk Evaluation Methodology for Life-Critical Embedded Systems,2,2
85119070570,2-s2.0-85119070570,Under viral attack: An orthopaedic response to challenges faced by regional referral centres during a national cyber-attack,6,6
85132347229,2-s2.0-85132347229,Protection of Medical Information Systems Against Cyber Attacks: A Graph Theoretical Approach,13,13
85140383258,2-s2.0-85140383258,Novel Algorithm for Multi-Time Data Implantation in a Special Cyber-Manufacturing Architecture,2,2
85139466637,2-s2.0-85139466637,Survey on authentication and security protocols and schemes over 5G networks,7,7
85146965427,2-s2.0-85146965427,"Dancing, not Wrestling: Moving from Compliance to Concordance for Secure Software Development",0,0
85161957464,2-s2.0-85161957464,A critical overview of digital twins,2,2
85149363598,2-s2.0-85149363598,CONFLICT OF TRADITIONS AND INNOVATIONS AS A SOURCE OF GLOBAL TECHNOLOGICAL INEQUALITY: SOCIAL CONSEQUENCES OF THE INNOVATIVE DEVELOPMENT OF THE ECONOMY AND THE BASICS OF CONFLICT MANAGEMENT,0,0
85135821457,2-s2.0-85135821457,Advancing the cybersecurity of the healthcare system with self-optimising and self-adaptative artificial intelligence (part 2),57,57
85141894268,2-s2.0-85141894268,Healthcare Breaches During COVID-19: The Effect of the Healthcare Entity Type on the Number of Impacted Individuals,5,5
85132255610,2-s2.0-85132255610,Parents' views about healthcare professionals having real-time remote access to their young child's diabetes data: Qualitative study,12,12
85138476217,2-s2.0-85138476217,Analysis of Insider Threats in the Healthcare Industry: A Text Mining Approach,19,19
85147820393,2-s2.0-85147820393,Evolution and Trends in Artificial Intelligence of Things Security: When Good Enough is Not Good Enough!,6,6
85129335745,2-s2.0-85129335745,RAPCHI: Robust authentication protocol for IoMT-based cloud-healthcare infrastructure,36,36
85128055496,2-s2.0-85128055496,Mutual authentication framework using fog computing in healthcare,10,10
85127751171,2-s2.0-85127751171,Extreme learning machine and bayesian optimization-driven intelligent framework for IoMT cyber-attack detection,77,77
85132234965,2-s2.0-85132234965,A tree classifier based network intrusion detection model for Internet of Medical Things,107,107
85151501160,2-s2.0-85151501160,"A Synopsis of “The Impact of Motivation, Price, and Habit on Intention to Use IoT-Enabled Technology: A Correlational Study”",11,11
85134346125,2-s2.0-85134346125,What changed in the cyber-security after COVID-19?,16,16
85136601513,2-s2.0-85136601513,Hospital cybersecurity risks and gaps: Review (for the non-cyber professional),51,51
85141124690,2-s2.0-85141124690,Internet of Medical Things (IoMT) Security and Privacy: A Survey of Recent Advances and Enabling Technologies,18,18
85147836639,2-s2.0-85147836639,Quantum blockchain: An emerging cryptographic paradigm,4,4
85136564590,2-s2.0-85136564590,Towards Design and Development of Security Assessment Framework for Internet of Medical Things,38,38
85136342627,2-s2.0-85136342627,A Novel Decentralized Blockchain Architecture for the Preservation of Privacy and Data Security against Cyberattacks in Healthcare,63,63
85126611757,2-s2.0-85126611757,Host-based IDS: A review and open issues of an anomaly detection system in IoT,108,108
85136544068,2-s2.0-85136544068,An Intelligent Multimodal Biometric Authentication Model for Personalised Healthcare Services,39,39
85124255568,2-s2.0-85124255568,Application of graph domination to defend medical information networks against cyber threats,9,9
85116107483,2-s2.0-85116107483,"Nexus of E-government, cybersecurity and corruption on public service (PSS) sustainability in Asian economies using fixed-effect and random forest algorithm",15,15
85161986997,2-s2.0-85161986997,Advanced cyber security and internet of things for digital transformations of the indian healthcare sector,1,1
85161980430,2-s2.0-85161980430,Cyber security and cyber resilience for the australian e-health records: A blockchain solution,0,0
85148438399,2-s2.0-85148438399,Security Patterns for Machine Learning: The Data-Oriented Stages,0,0
85137161942,2-s2.0-85137161942,A Comprehensive Assessment of Human Factors in Cyber Security Compliance toward Enhancing the Security Practice of Healthcare Staff in Paperless Hospitals,22,22
85125036920,2-s2.0-85125036920,Toward a design model-oriented methodology to ensure QoS of a cyber-physical healthcare system,11,11
85115727704,2-s2.0-85115727704,Establishing a Cybersecurity Home Monitoring System for the Elderly,18,18
85130184467,2-s2.0-85130184467,A real time health care cyber attack detection using ensemble classifier,31,31
85139722268,2-s2.0-85139722268,“Digital contributes to the improvement and modernization of the healthcare system”,0,0
85130187389,2-s2.0-85130187389,Vigenere and genetic cross-over acting at the restricted ASCII code level for color image encryption,9,9
85131088677,2-s2.0-85131088677,SecDH: Security of COVID-19 images based on data hiding with PCA,32,32
85136971167,2-s2.0-85136971167,Smart healthcare and digitalization: Technological and cybersecurity challenges,3,3
85136911346,2-s2.0-85136911346,Role of artificial intelligence on cybersecurity and its control,1,1
105012334073,2-s2.0-105012334073,DeTER framework: A novel paradigm for addressing cybersecurity concerns in mobile healthcare,2,2
105012333464,2-s2.0-105012333464,Exploring system thinking leadership approaches to the healthcare cybersecurity environment,0,0
105012349232,2-s2.0-105012349232,My health record and emerging cybersecurity challenges in the Australian digital environment,3,3
105012341941,2-s2.0-105012341941,Advanced cyber security and internet of things for digital transformations of the indian healthcare sector,1,1
105012343018,2-s2.0-105012343018,Cyber threats in the healthcare,1,1
105012329465,2-s2.0-105012329465,A HIPAA security and privacy compliance audit and risk assessment mitigation approach,5,5
85129287289,2-s2.0-85129287289,An intelligent cybersecurity system for detecting fake news in social media websites,35,35
85134539977,2-s2.0-85134539977,"The supply chain of a Living Lab: Modelling security, privacy, and vulnerability issues alongside with their impact and potential mitigation strategies",6,6
85131709751,2-s2.0-85131709751,Addressing the Challenges of Electronic Health Records Using Blockchain and IPFS,42,42
85131967633,2-s2.0-85131967633,Role of systems engineering attributes in enhancing supply chain resilience: Healthcare in context of COVID-19 pandemic,22,22
85118451110,2-s2.0-85118451110,Resilient sensor authentication in SCADA by integrating physical unclonable function and blockchain,14,14
85118633627,2-s2.0-85118633627,Cross-Domain Graph Anomaly Detection,44,44
85132726033,2-s2.0-85132726033,A Design Approach to Optimise Secure Remote Three-Dimensional (3D) Printing: A Proof-of-Concept Study towards Advancement in Telemedicine,4,4
85124722035,2-s2.0-85124722035,A Cyber-Security Risk Assessment Methodology for Medical Imaging Devices: the Radiologists’ Perspective,10,10
85131858577,2-s2.0-85131858577,Engaging Through Awareness: Purpose-Driven Framework Development to Evaluate and Develop Future Business Strategies With Exponential Technologies Toward Healthcare Democratization,10,10
85107802546,2-s2.0-85107802546,Leveraging human factors in cybersecurity: an integrated methodological approach,130,130
85105853641,2-s2.0-85105853641,"The State of IoT Security: Unequivocal Appeal to Cybercriminals, Onerous to Defenders",17,17
85129086489,2-s2.0-85129086489,"Melding Fog Computing and IoT for Deploying Secure, Response-Capable Healthcare Services in 5G and Beyond",16,16
85125915187,2-s2.0-85125915187,Zero knowledge proofs based authenticated key agreement protocol for sustainable healthcare,65,65
85113881993,2-s2.0-85113881993,A Secure and Decentralized Trust Management Scheme for Smart Health Systems,37,37
85130263466,2-s2.0-85130263466,Cross Deep Learning Method for Effectively Detecting the Propagation of IoT Botnet,18,18
85128746407,2-s2.0-85128746407,BACTmobile: A Smart Blood Alcohol Concentration Tracking Mechanism for Smart Vehicles in Healthcare CPS Framework,12,12
85124240710,2-s2.0-85124240710,Blockchain-based Supply Chain Traceability for COVID-19 personal protective equipment,144,144
85130785555,2-s2.0-85130785555,Detecting Software Security Vulnerabilities Via Requirements Dependency Analysis,38,38
85129614661,2-s2.0-85129614661,Role of three-dimensional printing and artificial intelligence in the management of hepatocellular carcinoma: Challenges and opportunities,13,13
85125020357,2-s2.0-85125020357,Sustainable Digital Health Demands Cybersecurity Transformation,5,5
85130898190,2-s2.0-85130898190,Factors Influencing the Adoption of Advanced Cryptographic Techniques for Data Protection of Patient Medical Records,5,5
85125806737,2-s2.0-85125806737,Blockchain in radiology research and clinical practice: current trends and future directions,44,44
85120495179,2-s2.0-85120495179,The central role of data repositories and data models in Data Science and Advanced Analytics,8,8
85127771277,2-s2.0-85127771277,An Efficient Privacy-Preserving Authenticated Key Establishment Protocol for Health Monitoring in Industrial Cyber-Physical Systems,31,31
85127815531,2-s2.0-85127815531,Detecting IoT attacks Using an Ensemble Machine Learning Model,55,55
85125144444,2-s2.0-85125144444,Dissecting liabilities in adversarial surgical robot failures: A national (Danish) and EU law perspective,10,10
85131902793,2-s2.0-85131902793,Human Factors in Electronic Health Records Cybersecurity Breach: An Exploratory Analysis,43,43
85124250178,2-s2.0-85124250178,"Application of cognitive computing in healthcare, cybersecurity, big data and IoT: A literature review",128,128
85121735978,2-s2.0-85121735978,"Modeling, Detecting, and Mitigating Threats against Industrial Healthcare Systems: A Combined Software Defined Networking and Reinforcement Learning Approach",101,101
85108169003,2-s2.0-85108169003,Incorporating active learning activities to the design and development of an undergraduate software and web security course,22,22
85124877724,2-s2.0-85124877724,Cybersecurity of multi-cloud healthcare systems: A hierarchical deep learning approach,64,64
105000405956,2-s2.0-105000405956,"AI-Based Modeling: Techniques, Applications and Research Issues Towards Automation, Intelligent and Smart Systems",718,718
85208515933,2-s2.0-85208515933,A blockchain security module for brain-computer interface (BCI) with Multimedia Life Cycle Framework (MLCF),66,66
85126653052,2-s2.0-85126653052,Phishing simulation exercise in a large hospital: A case study,43,43
85125832498,2-s2.0-85125832498,A study on command block collection and restoration techniques through detection of project file manipulation on engineering workstation of industrial control system,3,3
85121903251,2-s2.0-85121903251,Evaluating Federated Learning for intrusion detection in Internet of Things: Review and challenges,182,182
85124751187,2-s2.0-85124751187,A Cybersecurity Culture Survey Targeting Healthcare Critical Infrastructures,39,39
85124042762,2-s2.0-85124042762,Cybersecurity in the Internet of Things in Industrial Management,73,73
85117366189,2-s2.0-85117366189,Agile incident response (AIR): Improving the incident response process in healthcare,24,24
85126072170,2-s2.0-85126072170,Cybersecurity law in healthcare,0,0
85124507514,2-s2.0-85124507514,An Overview of Medical Electronic Hardware Security and Emerging Solutions,3,3
85120916952,2-s2.0-85120916952,Has Covid-19 accelerated opportunities for digital entrepreneurship? An Indian perspective,176,176
85124243480,2-s2.0-85124243480,Blockchain-Based Distributed Information Hiding Framework for Data Privacy Preserving in Medical Supply Chain Systems,54,54
85123614825,2-s2.0-85123614825,Secure Smart Wearable Computing through Artificial Intelligence-Enabled Internet of Things and Cyber-Physical Systems for Health Monitoring,106,106
85112082533,2-s2.0-85112082533,Cyberattacks against the health-care sectors during the COVID-19 pandemic,10,10
85117486347,2-s2.0-85117486347,IAF: IoT Attack Framework and Unique Taxonomy,8,8
85123421217,2-s2.0-85123421217,A Hybrid Framework for Intrusion Detection in Healthcare Systems Using Deep Learning,78,78
85133228200,2-s2.0-85133228200,Classification of Challenges and Threats in Healthcare Cybersecurity: A Systematic Review,7,7
85135850190,2-s2.0-85135850190,Barriers to dynamic cybersecurity capabilities in healthcare software services,2,2
85218756894,2-s2.0-85218756894,Cybersecurity in Healthcare,16,16
85126828165,2-s2.0-85126828165,Cybersecurity threats to Healthcare Sectors during Covid-19,4,4
85137809773,2-s2.0-85137809773,Towards a Novel Framework for Reinforcing Cybersecurity using Digital Twins in IoT-based Healthcare Applications,30,30
85119859758,2-s2.0-85119859758,The Impact of Cybersecurity on Healthcare,0,0
85151381438,2-s2.0-85151381438,Cybersecurity in Healthcare,6,6
85146579906,2-s2.0-85146579906,Managing Cybersecurity Threats for Seniors’ Digital Needs Using Age-Friendly Remote Healthcare Monitoring Model,1,1
85159348532,2-s2.0-85159348532,"Cybersecurity as a unifying factor for privacy, compliance and trust: The Haga Hospital case",7,7
85130421429,2-s2.0-85130421429,Teaching effective Cybersecurity through escape the classroom paradigm.,10,10
85122706665,2-s2.0-85122706665,Cybersecurity Enterprises Policies: A Comparative Study,56,56
85141743680,2-s2.0-85141743680,Approach to Sector-Specific Cybersecurity Schemes: Key Elements and Security Problem Definition,2,2
85141708671,2-s2.0-85141708671,Multi-sector Risk Management Framework for Analysis Cybersecurity Challenges and Opportunities,1,1
85146608988,2-s2.0-85146608988,Healthcare under siege: the need to improve cybersecurity in the near future,1,1
85134180782,2-s2.0-85134180782,When Cryptographic Ransomware Poses Cyber Threats: Ethical Challenges and Proposed Safeguards for Cybersecurity Researchers,8,8
85124544791,2-s2.0-85124544791,A Practical Experience Applying Security Audit Techniques in An Industrial Healthcare System,1,1
85121705850,2-s2.0-85121705850,"An analysis of data breaches in the U.S. healthcare industry: diversity, trends, and risk profiling",7,7
85134193695,2-s2.0-85134193695,The Importance of the Job Role in Social Media Cybersecurity Training,10,10
85151968356,2-s2.0-85151968356,Enhancing Cybersecurity Policies with Blockchain Technology: A Survey,46,46
85113731650,2-s2.0-85113731650,Social Engineering Attacks in Healthcare Systems: A Survey,1,1
85130221497,2-s2.0-85130221497,COMMUNICATING CYBERSECURITY AND PRIVACY DESIGN ATTRIBUTES THROUGH PRIVACY LABELING OF CONSUMER ELECTRONIC MEDICAL DEVICES,1,1
85135058532,2-s2.0-85135058532,The Effectiveness of IoT Based Wearable Devices and Potential Cybersecurity Risks: A Systematic Literature Review from the Last Decade,12,12
85143312281,2-s2.0-85143312281,Cybersecurity in the diabetes care ecosystem,0,0
85127886489,2-s2.0-85127886489,Cyber Security in Healthcare Systems,8,8
85172896173,2-s2.0-85172896173,How to Utilize E-EWS as a Tool in Healthcare,0,0
85136983783,2-s2.0-85136983783,Improving the cybersecurity of medical systems by applying the NIST framework,7,7
85172927156,2-s2.0-85172927156,ECHO Cyber-Skills Framework as a Cyber-Skills Education and Training Tool in Health and Medical Tourism,1,1
85130869495,2-s2.0-85130869495,Health data security and privacy: Challenges and solutions for the future,34,34
85129640903,2-s2.0-85129640903,A Security Model Based on LightGBM and Transformer to Protect Healthcare Systems From Cyberattacks,80,80
85138788191,2-s2.0-85138788191,Vulnerability prediction for secure healthcare supply chain service delivery,8,8
85125246052,2-s2.0-85125246052,Cybersecurity Mechanisms for Information Security in Patients of Public Hospitals in Ecuador,2,2
85146488289,2-s2.0-85146488289,Cybersecurity Trends in Health Information Systems,4,4
85123729471,2-s2.0-85123729471,"Digital Healthcare - Cyberattacks in Asian Organizations: An Analysis of Vulnerabilities, Risks, NIST Perspectives, and Recommendations",37,37
85143833627,2-s2.0-85143833627,The Cybersecurity Risks of Using Internet of Things (IoT) and Surveys of End-Users and Providers Within the Domiciliary Care Sector,2,2
85137315484,2-s2.0-85137315484,ICT in Healthcare: the role of IoT and the SECANT solution,2,2
85135480894,2-s2.0-85135480894,The role of implementing Machine Learning approaches in enhancing the effectiveness of HealthCare service,2,2
85216550233,2-s2.0-85216550233,Healthcare digital - Rules for cybersecurity,0,0
85158924296,2-s2.0-85158924296,Managing threats to health data and information: toward security,12,12
85172001550,2-s2.0-85172001550,Current Cybersecurity Challenges of Applying Blockchain in Healthcare,5,5
85113804784,2-s2.0-85113804784,"National Cyber Summit Research Track, NCS 2021",0,0
85156243772,2-s2.0-85156243772,Data security breaches and mitigating methods in the healthcare system: A review,8,8
85137600511,2-s2.0-85137600511,Big data analytics for health,13,13
85132333011,2-s2.0-85132333011,Cyber-attacks are a permanent and substantial threat to health systems: Education must reflect that,26,26
85163426396,2-s2.0-85163426396,"Data Consistency, Transparency, and Privacy in Healthcare Systems Using Blockchain Technology",0,0
85138745406,2-s2.0-85138745406,Importance of Information Systems in the Healthcare Sector,4,4
85144014237,2-s2.0-85144014237,Cryptographic Data Security for IoT Healthcare in 5G and Beyond Networks,12,12
85189718026,2-s2.0-85189718026,An IoT Based Smart Healthcare Medical System using Deep Learning Algorithm,3,3
85152187987,2-s2.0-85152187987,Investigation of Healthcare Security Using Blockchain Technology: A review,1,1
85127842729,2-s2.0-85127842729,Blockchain for Cyber-Physical Systems: Challenges and Applications,29,29
85127207764,2-s2.0-85127207764,Coping with Changing Contexts: A Healthcare Security Perspective,1,1
85144796952,2-s2.0-85144796952,"Healthcare 5.0 Security Framework: Applications, Issues and Future Research Directions",59,59
85126656359,2-s2.0-85126656359,Securing Cyber-Resilience in Healthcare Sector,5,5
85132256177,2-s2.0-85132256177,Cyber Threat Analysis Using Natural Language Processing for a Secure Healthcare System,9,9
85135494934,2-s2.0-85135494934,A Detailed Investigation of Implementation of Internet of Things (IOT) in Cyber Security in Healthcare Sector,36,36
85127358353,2-s2.0-85127358353,Deep Learning with Image Classification Based Secure CPS for Healthcare Sector,6,6
85142417258,2-s2.0-85142417258,"Flexible Security and Privacy, System Architecture for IoT, in Healthcare",6,6
85144821121,2-s2.0-85144821121,Swarm Intelligence Model for Securing Healthcare Ecosystem,7,7
85126344669,2-s2.0-85126344669,Healthcare Security Incident Response Strategy - A Proactive Incident Response (IR) Procedure,7,7
85135013598,2-s2.0-85135013598,Machine Learning for Classification of DOS Attack in Smart Healthcare Networks,1,1
85124086520,2-s2.0-85124086520,Securing the Hyperconnected Healthcare Ecosystem,4,4
85142794783,2-s2.0-85142794783,Implementation of Developed Esantem Smart Healthcare System in Metaverse,16,16
85128615527,2-s2.0-85128615527,Explainable Artificial Intelligence in Sustainable Smart Healthcare,14,14
85148007608,2-s2.0-85148007608,Effective resource scheduling using hybrid gradient descent cuckoo search algorithm and security enhancement in cloud via blockchain for healthcare 4.0,7,7
85182613355,2-s2.0-85182613355,Machine Learning-based Information Security Model for Botnet Detection,11,11
85131226010,2-s2.0-85131226010,An Ensemble-Based Multiclass Classifier for Intrusion Detection Using Internet of Things,32,32
85137471397,2-s2.0-85137471397,Modeling of cyber threat analysis and vulnerability in IoT-based healthcare systems during COVID,14,14
85161694748,2-s2.0-85161694748,Security and privacy in the internet of things healthcare systems: Toward a robust solution in real-life deployment,26,26
85124992126,2-s2.0-85124992126,A Usability Management Framework for Securing Healthcare Information System,4,4
85144817771,2-s2.0-85144817771,Using Uncertainty as a Defense Against Adversarial Attacks for Tabular Datasets,2,2
85142281305,2-s2.0-85142281305,"Proceedings of the 2022 IEEE International Conference on Communications, Computing, Cybersecurity and Informatics, CCCI 2022",0,0
85163366924,2-s2.0-85163366924,Security against Ransomware Attack in Medical Healthcare Records Using Blockchain Technology,1,1
85139033439,2-s2.0-85139033439,Internet of Healthcare Things (IoHT): Towards a Digital Chain of Custody,4,4
85136957039,2-s2.0-85136957039,Blockchain for Cybersecure Healthcare,4,4
85127600168,2-s2.0-85127600168,Legal and Ethical Consideration in Artificial Intelligence in Healthcare: Who Takes Responsibility?,609,609
85125715868,2-s2.0-85125715868,Smart Security for Industrial and Healthcare IoT Applications,5,5
85150678236,2-s2.0-85150678236,Privacy and Security Issues for Human Digital Twins,28,28
85141852703,2-s2.0-85141852703,"Viruses, Exploits, Malware and Security Issues on IoT Devices",4,4
85130500318,2-s2.0-85130500318,Blockchain with cloud for handling healthcare data: A privacy-friendly platform,19,19
85150560501,2-s2.0-85150560501,Digital twins and cybersecurity in healthcare systems,9,9
